Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
ID0851,Becky,2021-01-15,16:40:48,Admin Support,Y,Y,42.0,168.0,3.0,2021-01-15 16:40:48
ID0852,Jim,2021-01-15,16:40:48,Contract related,Y,Y,86.0,363.0,3.0,2021-01-15 16:40:48
ID0853,Jim,2021-01-15,16:43:41,Contract related,Y,Y,92.0,283.0,5.0,2021-01-15 16:43:41
ID0854,Diane,2021-01-15,16:43:41,Streaming,Y,Y,54.0,339.0,5.0,2021-01-15 16:43:41
ID0855,Dan,2021-01-15,17:21:07,Streaming,Y,Y,76.0,395.0,3.0,2021-01-15 17:21:07
ID0856,Greg,2021-01-15,17:21:07,Admin Support,Y,Y,49.0,119.0,5.0,2021-01-15 17:21:07
ID0857,Joe,2021-01-15,17:38:24,Contract related,Y,Y,13.0,290.0,3.0,2021-01-15 17:38:24
ID0858,Becky,2021-01-15,17:38:24,Payment related,N,N,68.0,226.0,3.0,2021-01-15 17:38:24
ID0859,Becky,2021-01-15,17:41:17,Streaming,Y,Y,24.0,330.0,5.0,2021-01-15 17:41:17
ID0860,Becky,2021-01-15,17:41:17,Streaming,Y,Y,71.0,159.0,3.0,2021-01-15 17:41:17
ID0861,Stewart,2021-01-15,18:00:00,Admin Support,Y,Y,42.0,373.0,3.0,2021-01-15 18:00:00
ID0862,Becky,2021-01-15,18:00:00,Streaming,Y,Y,63.0,325.0,1.0,2021-01-15 18:00:00
ID0863,Becky,2021-01-16,09:00:00,Technical Support,Y,N,19.0,36.0,5.0,2021-01-16 09:00:00
ID0864,Dan,2021-01-16,09:00:00,Streaming,Y,Y,107.0,311.0,1.0,2021-01-16 09:00:00
ID0865,Dan,2021-01-16,10:20:38,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 10:20:38
ID0866,Martha,2021-01-16,10:20:38,Admin Support,Y,Y,85.0,321.0,4.0,2021-01-16 10:20:38
ID0867,Diane,2021-01-16,10:30:43,Technical Support,Y,Y,15.0,69.0,2.0,2021-01-16 10:30:43
ID0868,Becky,2021-01-16,10:30:43,Technical Support,Y,Y,111.0,405.0,5.0,2021-01-16 10:30:43
ID0869,Diane,2021-01-16,10:52:19,Contract related,Y,Y,23.0,61.0,4.0,2021-01-16 10:52:19
ID0870,Dan,2021-01-16,10:52:19,Payment related,Y,Y,115.0,36.0,3.0,2021-01-16 10:52:19
ID0871,Jim,2021-01-16,11:08:10,Technical Support,Y,Y,83.0,52.0,3.0,2021-01-16 11:08:10
ID0872,Greg,2021-01-16,11:08:10,Admin Support,N,N,68.0,226.0,3.0,2021-01-16 11:08:10
ID0873,Becky,2021-01-16,12:14:24,Streaming,N,N,68.0,226.0,3.0,2021-01-16 12:14:24
ID0874,Greg,2021-01-16,12:14:24,Technical Support,Y,Y,50.0,389.0,3.0,2021-01-16 12:14:24
ID0875,Becky,2021-01-16,12:28:48,Payment related,Y,Y,19.0,83.0,3.0,2021-01-16 12:28:48
ID0876,Diane,2021-01-16,12:28:48,Contract related,Y,N,107.0,216.0,4.0,2021-01-16 12:28:48
ID0877,Joe,2021-01-16,12:44:38,Admin Support,Y,N,121.0,229.0,3.0,2021-01-16 12:44:38
ID0878,Dan,2021-01-16,12:44:38,Payment related,Y,Y,55.0,307.0,3.0,2021-01-16 12:44:38
ID0879,Becky,2021-01-16,12:56:10,Streaming,Y,Y,92.0,79.0,2.0,2021-01-16 12:56:10
ID0880,Stewart,2021-01-16,12:56:10,Admin Support,Y,N,24.0,348.0,3.0,2021-01-16 12:56:10
ID0881,Martha,2021-01-16,13:03:22,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 13:03:22
ID0882,Jim,2021-01-16,13:03:22,Streaming,Y,Y,58.0,138.0,5.0,2021-01-16 13:03:22
ID0883,Dan,2021-01-16,13:35:02,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 13:35:02
ID0884,Stewart,2021-01-16,13:35:02,Payment related,N,N,68.0,226.0,3.0,2021-01-16 13:35:02
ID0885,Greg,2021-01-16,13:36:29,Streaming,Y,Y,28.0,415.0,4.0,2021-01-16 13:36:29
ID0886,Joe,2021-01-16,13:36:29,Technical Support,Y,Y,30.0,409.0,4.0,2021-01-16 13:36:29
ID0887,Greg,2021-01-16,14:02:24,Admin Support,Y,Y,84.0,162.0,3.0,2021-01-16 14:02:24
ID0888,Jim,2021-01-16,14:02:24,Technical Support,Y,Y,78.0,297.0,2.0,2021-01-16 14:02:24
ID0889,Jim,2021-01-16,14:11:02,Admin Support,Y,Y,122.0,65.0,3.0,2021-01-16 14:11:02
ID0890,Diane,2021-01-16,14:11:02,Contract related,Y,Y,26.0,71.0,1.0,2021-01-16 14:11:02
ID0891,Jim,2021-01-16,14:25:26,Technical Support,Y,Y,95.0,57.0,3.0,2021-01-16 14:25:26
ID0892,Stewart,2021-01-16,14:25:26,Technical Support,Y,Y,45.0,108.0,4.0,2021-01-16 14:25:26
ID0893,Diane,2021-01-16,14:39:50,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 14:39:50
ID0894,Diane,2021-01-16,14:39:50,Contract related,N,N,68.0,226.0,3.0,2021-01-16 14:39:50
ID0895,Dan,2021-01-16,14:49:55,Streaming,Y,N,76.0,400.0,3.0,2021-01-16 14:49:55
ID0896,Martha,2021-01-16,14:49:55,Streaming,Y,N,97.0,96.0,4.0,2021-01-16 14:49:55
ID0897,Stewart,2021-01-16,15:24:29,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 15:24:29
ID0898,Stewart,2021-01-16,15:24:29,Contract related,Y,Y,22.0,177.0,3.0,2021-01-16 15:24:29
ID0899,Becky,2021-01-16,15:30:14,Streaming,Y,N,55.0,52.0,3.0,2021-01-16 15:30:14
ID0900,Joe,2021-01-16,15:30:14,Payment related,Y,N,64.0,68.0,4.0,2021-01-16 15:30:14
ID0901,Greg,2021-01-16,15:47:31,Streaming,Y,Y,87.0,73.0,3.0,2021-01-16 15:47:31
ID0902,Stewart,2021-01-16,15:47:31,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 15:47:31
ID0903,Martha,2021-01-16,15:53:17,Streaming,Y,Y,79.0,240.0,4.0,2021-01-16 15:53:17
ID0904,Becky,2021-01-16,15:53:17,Contract related,Y,Y,33.0,302.0,4.0,2021-01-16 15:53:17
ID0905,Joe,2021-01-16,16:35:02,Technical Support,Y,Y,114.0,322.0,4.0,2021-01-16 16:35:02
ID0906,Stewart,2021-01-16,16:35:02,Technical Support,Y,Y,112.0,54.0,5.0,2021-01-16 16:35:02
ID0907,Becky,2021-01-16,16:36:29,Technical Support,Y,Y,61.0,374.0,3.0,2021-01-16 16:36:29
ID0908,Jim,2021-01-16,16:36:29,Technical Support,N,N,68.0,226.0,3.0,2021-01-16 16:36:29
ID0909,Jim,2021-01-16,16:52:19,Payment related,Y,N,58.0,271.0,2.0,2021-01-16 16:52:19
ID0910,Becky,2021-01-16,16:52:19,Streaming,Y,Y,13.0,125.0,3.0,2021-01-16 16:52:19
ID0911,Stewart,2021-01-16,17:42:43,Contract related,Y,Y,36.0,238.0,4.0,2021-01-16 17:42:43
ID0912,Greg,2021-01-16,17:42:43,Contract related,Y,Y,48.0,218.0,3.0,2021-01-16 17:42:43
ID0913,Stewart,2021-01-16,17:57:07,Payment related,Y,Y,99.0,33.0,5.0,2021-01-16 17:57:07
ID0914,Joe,2021-01-16,17:57:07,Technical Support,Y,Y,78.0,107.0,3.0,2021-01-16 17:57:07
ID0915,Greg,2021-01-16,17:58:34,Streaming,Y,Y,82.0,172.0,4.0,2021-01-16 17:58:34
ID0916,Becky,2021-01-16,17:58:34,Admin Support,N,N,68.0,226.0,3.0,2021-01-16 17:58:34
ID0917,Stewart,2021-01-16,18:00:00,Streaming,Y,Y,19.0,103.0,5.0,2021-01-16 18:00:00
ID0918,Becky,2021-01-16,18:00:00,Streaming,Y,Y,34.0,405.0,4.0,2021-01-16 18:00:00
ID0919,Becky,2021-01-17,09:51:50,Technical Support,Y,Y,89.0,191.0,3.0,2021-01-17 09:51:50
ID0920,Martha,2021-01-17,09:51:50,Contract related,Y,Y,116.0,378.0,4.0,2021-01-17 09:51:50
ID0921,Martha,2021-01-17,10:32:10,Streaming,Y,Y,88.0,243.0,4.0,2021-01-17 10:32:10
ID0922,Stewart,2021-01-17,10:32:10,Streaming,Y,Y,15.0,184.0,3.0,2021-01-17 10:32:10
ID0923,Martha,2021-01-17,11:42:43,Contract related,Y,Y,59.0,137.0,5.0,2021-01-17 11:42:43
ID0924,Greg,2021-01-17,11:42:43,Contract related,N,N,68.0,226.0,3.0,2021-01-17 11:42:43
ID0925,Martha,2021-01-17,11:42:43,Contract related,Y,Y,125.0,189.0,2.0,2021-01-17 11:42:43
ID0926,Greg,2021-01-17,11:42:43,Streaming,Y,Y,88.0,246.0,4.0,2021-01-17 11:42:43
ID0927,Jim,2021-01-17,11:45:36,Streaming,Y,Y,20.0,279.0,5.0,2021-01-17 11:45:36
ID0928,Stewart,2021-01-17,11:45:36,Contract related,Y,Y,64.0,346.0,3.0,2021-01-17 11:45:36
ID0929,Jim,2021-01-17,12:38:53,Streaming,N,N,68.0,226.0,3.0,2021-01-17 12:38:53
ID0930,Stewart,2021-01-17,12:38:53,Admin Support,Y,Y,111.0,139.0,5.0,2021-01-17 12:38:53
ID0931,Joe,2021-01-17,12:44:38,Admin Support,N,N,68.0,226.0,3.0,2021-01-17 12:44:38
ID0932,Jim,2021-01-17,12:44:38,Technical Support,N,N,68.0,226.0,3.0,2021-01-17 12:44:38
ID0933,Joe,2021-01-17,13:29:17,Technical Support,Y,Y,40.0,181.0,4.0,2021-01-17 13:29:17
ID0934,Martha,2021-01-17,13:29:17,Technical Support,Y,Y,35.0,187.0,2.0,2021-01-17 13:29:17
ID0935,Martha,2021-01-17,13:30:43,Contract related,Y,Y,106.0,167.0,5.0,2021-01-17 13:30:43
ID0936,Diane,2021-01-17,13:30:43,Payment related,Y,Y,97.0,159.0,2.0,2021-01-17 13:30:43
ID0937,Diane,2021-01-17,13:36:29,Contract related,Y,Y,67.0,111.0,3.0,2021-01-17 13:36:29
ID0938,Stewart,2021-01-17,13:36:29,Contract related,Y,Y,98.0,76.0,5.0,2021-01-17 13:36:29
ID0939,Joe,2021-01-17,13:53:46,Contract related,Y,Y,120.0,140.0,4.0,2021-01-17 13:53:46
ID0940,Becky,2021-01-17,13:53:46,Technical Support,Y,Y,91.0,45.0,5.0,2021-01-17 13:53:46
ID0941,Martha,2021-01-17,14:00:58,Payment related,Y,Y,22.0,293.0,5.0,2021-01-17 14:00:58
ID0942,Diane,2021-01-17,14:00:58,Streaming,Y,N,113.0,165.0,2.0,2021-01-17 14:00:58
ID0943,Diane,2021-01-17,14:18:14,Streaming,N,N,68.0,226.0,3.0,2021-01-17 14:18:14
ID0944,Jim,2021-01-17,14:18:14,Payment related,Y,Y,60.0,118.0,4.0,2021-01-17 14:18:14
ID0945,Diane,2021-01-17,14:28:19,Payment related,Y,Y,97.0,155.0,5.0,2021-01-17 14:28:19
ID0946,Becky,2021-01-17,14:28:19,Streaming,Y,Y,118.0,52.0,4.0,2021-01-17 14:28:19
ID0947,Dan,2021-01-17,14:31:12,Technical Support,Y,Y,19.0,81.0,5.0,2021-01-17 14:31:12
ID0948,Stewart,2021-01-17,14:31:12,Contract related,N,N,68.0,226.0,3.0,2021-01-17 14:31:12
ID0949,Greg,2021-01-17,15:00:00,Streaming,N,N,68.0,226.0,3.0,2021-01-17 15:00:00
ID0950,Dan,2021-01-17,15:00:00,Streaming,Y,Y,124.0,378.0,4.0,2021-01-17 15:00:00
ID0951,Dan,2021-01-17,15:01:26,Payment related,Y,Y,53.0,311.0,2.0,2021-01-17 15:01:26
ID0952,Diane,2021-01-17,15:01:26,Admin Support,Y,Y,61.0,38.0,5.0,2021-01-17 15:01:26
ID0953,Joe,2021-01-17,15:21:36,Contract related,Y,Y,18.0,46.0,1.0,2021-01-17 15:21:36
ID0954,Greg,2021-01-17,15:21:36,Admin Support,Y,Y,80.0,76.0,3.0,2021-01-17 15:21:36
ID0955,Stewart,2021-01-17,16:22:05,Technical Support,Y,Y,47.0,248.0,4.0,2021-01-17 16:22:05
ID0956,Stewart,2021-01-17,16:22:05,Payment related,Y,Y,101.0,320.0,2.0,2021-01-17 16:22:05
ID0957,Joe,2021-01-17,16:24:58,Streaming,Y,Y,71.0,340.0,3.0,2021-01-17 16:24:58
ID0958,Martha,2021-01-17,16:24:58,Technical Support,Y,Y,44.0,247.0,4.0,2021-01-17 16:24:58
ID0959,Becky,2021-01-17,16:29:17,Payment related,Y,Y,14.0,180.0,4.0,2021-01-17 16:29:17
ID0960,Martha,2021-01-17,16:29:17,Payment related,N,N,68.0,226.0,3.0,2021-01-17 16:29:17
ID0961,Jim,2021-01-17,17:06:43,Contract related,Y,Y,44.0,160.0,2.0,2021-01-17 17:06:43
ID0962,Diane,2021-01-17,17:06:43,Admin Support,Y,Y,97.0,406.0,4.0,2021-01-17 17:06:43
ID0963,Becky,2021-01-17,17:16:48,Streaming,N,N,68.0,226.0,3.0,2021-01-17 17:16:48
ID0964,Diane,2021-01-17,17:16:48,Admin Support,Y,N,91.0,249.0,3.0,2021-01-17 17:16:48
ID0965,Dan,2021-01-17,17:21:07,Payment related,Y,Y,48.0,193.0,3.0,2021-01-17 17:21:07
ID0966,Greg,2021-01-17,17:21:07,Contract related,Y,Y,45.0,99.0,3.0,2021-01-17 17:21:07
ID0967,Becky,2021-01-17,17:54:14,Admin Support,Y,Y,60.0,120.0,5.0,2021-01-17 17:54:14
ID0968,Jim,2021-01-17,17:54:14,Streaming,Y,Y,85.0,332.0,4.0,2021-01-17 17:54:14
ID0969,Joe,2021-01-18,09:24:29,Admin Support,Y,Y,53.0,366.0,4.0,2021-01-18 09:24:29
ID0970,Greg,2021-01-18,09:24:29,Contract related,Y,N,27.0,374.0,5.0,2021-01-18 09:24:29
ID0971,Joe,2021-01-18,09:24:29,Admin Support,Y,Y,30.0,243.0,3.0,2021-01-18 09:24:29
ID0972,Dan,2021-01-18,09:24:29,Contract related,N,N,68.0,226.0,3.0,2021-01-18 09:24:29
ID0973,Jim,2021-01-18,09:31:41,Admin Support,Y,Y,113.0,181.0,5.0,2021-01-18 09:31:41
ID0974,Jim,2021-01-18,09:31:41,Technical Support,N,N,68.0,226.0,3.0,2021-01-18 09:31:41
ID0975,Diane,2021-01-18,09:36:00,Admin Support,N,N,68.0,226.0,3.0,2021-01-18 09:36:00
ID0976,Jim,2021-01-18,09:36:00,Streaming,Y,Y,80.0,417.0,4.0,2021-01-18 09:36:00
ID0977,Stewart,2021-01-18,10:16:19,Contract related,Y,Y,45.0,420.0,5.0,2021-01-18 10:16:19
ID0978,Joe,2021-01-18,10:16:19,Admin Support,Y,Y,95.0,136.0,1.0,2021-01-18 10:16:19
ID0979,Martha,2021-01-18,11:28:19,Streaming,N,N,68.0,226.0,3.0,2021-01-18 11:28:19
ID0980,Dan,2021-01-18,11:28:19,Payment related,Y,Y,33.0,88.0,3.0,2021-01-18 11:28:19
ID0981,Stewart,2021-01-18,11:47:02,Payment related,N,N,68.0,226.0,3.0,2021-01-18 11:47:02
ID0982,Jim,2021-01-18,11:47:02,Streaming,Y,Y,90.0,407.0,3.0,2021-01-18 11:47:02
ID0983,Greg,2021-01-18,11:51:22,Payment related,Y,Y,90.0,134.0,3.0,2021-01-18 11:51:22
ID0984,Jim,2021-01-18,11:51:22,Streaming,Y,N,57.0,250.0,1.0,2021-01-18 11:51:22
ID0985,Becky,2021-01-18,11:55:41,Admin Support,Y,Y,123.0,350.0,2.0,2021-01-18 11:55:41
ID0986,Diane,2021-01-18,11:55:41,Admin Support,Y,Y,39.0,411.0,4.0,2021-01-18 11:55:41
ID0987,Greg,2021-01-18,11:57:07,Technical Support,Y,N,38.0,136.0,5.0,2021-01-18 11:57:07
ID0988,Diane,2021-01-18,11:57:07,Streaming,Y,Y,26.0,95.0,1.0,2021-01-18 11:57:07
ID0989,Diane,2021-01-18,11:58:34,Contract related,Y,Y,43.0,154.0,3.0,2021-01-18 11:58:34
ID0990,Jim,2021-01-18,11:58:34,Streaming,Y,Y,89.0,353.0,3.0,2021-01-18 11:58:34
ID0991,Jim,2021-01-18,12:00:00,Contract related,Y,Y,121.0,324.0,3.0,2021-01-18 12:00:00
ID0992,Jim,2021-01-18,12:00:00,Payment related,Y,Y,114.0,190.0,4.0,2021-01-18 12:00:00
ID0993,Stewart,2021-01-18,12:34:34,Contract related,N,N,68.0,226.0,3.0,2021-01-18 12:34:34
ID0994,Dan,2021-01-18,12:34:34,Technical Support,N,N,68.0,226.0,3.0,2021-01-18 12:34:34
ID0995,Becky,2021-01-18,12:37:26,Streaming,N,N,68.0,226.0,3.0,2021-01-18 12:37:26
ID0996,Becky,2021-01-18,12:37:26,Admin Support,Y,N,101.0,276.0,3.0,2021-01-18 12:37:26
ID0997,Joe,2021-01-18,12:38:53,Payment related,Y,Y,87.0,319.0,4.0,2021-01-18 12:38:53
ID0998,Greg,2021-01-18,12:38:53,Admin Support,Y,Y,22.0,362.0,5.0,2021-01-18 12:38:53
ID0999,Stewart,2021-01-18,12:41:46,Streaming,Y,Y,19.0,237.0,2.0,2021-01-18 12:41:46
ID1000,Becky,2021-01-18,12:41:46,Admin Support,Y,Y,31.0,150.0,4.0,2021-01-18 12:41:46
ID1001,Martha,2021-01-18,12:48:58,Payment related,Y,Y,24.0,363.0,4.0,2021-01-18 12:48:58
ID1002,Dan,2021-01-18,12:48:58,Payment related,Y,N,94.0,282.0,4.0,2021-01-18 12:48:58
ID1003,Dan,2021-01-18,13:10:34,Streaming,Y,Y,79.0,47.0,4.0,2021-01-18 13:10:34
ID1004,Jim,2021-01-18,13:10:34,Technical Support,N,N,68.0,226.0,3.0,2021-01-18 13:10:34
ID1005,Martha,2021-01-18,13:10:34,Admin Support,Y,Y,87.0,280.0,4.0,2021-01-18 13:10:34
ID1006,Dan,2021-01-18,13:10:34,Contract related,Y,N,65.0,364.0,4.0,2021-01-18 13:10:34
ID1007,Martha,2021-01-18,14:58:34,Contract related,Y,Y,36.0,263.0,3.0,2021-01-18 14:58:34
ID1008,Joe,2021-01-18,14:58:34,Technical Support,N,N,68.0,226.0,3.0,2021-01-18 14:58:34
ID1009,Stewart,2021-01-18,15:18:43,Streaming,Y,Y,33.0,136.0,4.0,2021-01-18 15:18:43
ID1010,Becky,2021-01-18,15:18:43,Contract related,N,N,68.0,226.0,3.0,2021-01-18 15:18:43
ID1011,Jim,2021-01-18,15:50:24,Admin Support,N,N,68.0,226.0,3.0,2021-01-18 15:50:24
ID1012,Greg,2021-01-18,15:50:24,Streaming,Y,Y,24.0,195.0,5.0,2021-01-18 15:50:24
ID1013,Stewart,2021-01-18,16:12:00,Admin Support,Y,Y,32.0,220.0,5.0,2021-01-18 16:12:00
ID1014,Joe,2021-01-18,16:12:00,Contract related,Y,N,24.0,226.0,4.0,2021-01-18 16:12:00
ID1015,Stewart,2021-01-18,16:49:26,Technical Support,Y,Y,96.0,329.0,5.0,2021-01-18 16:49:26
ID1016,Joe,2021-01-18,16:49:26,Technical Support,Y,Y,45.0,125.0,5.0,2021-01-18 16:49:26
ID1017,Jim,2021-01-18,17:13:55,Admin Support,Y,Y,16.0,309.0,1.0,2021-01-18 17:13:55
ID1018,Greg,2021-01-18,17:13:55,Technical Support,Y,Y,75.0,416.0,5.0,2021-01-18 17:13:55
ID1019,Joe,2021-01-18,17:18:14,Contract related,Y,Y,71.0,37.0,3.0,2021-01-18 17:18:14
ID1020,Stewart,2021-01-18,17:18:14,Technical Support,Y,Y,47.0,137.0,3.0,2021-01-18 17:18:14
ID1021,Stewart,2021-01-18,17:18:14,Admin Support,Y,Y,54.0,288.0,3.0,2021-01-18 17:18:14
ID1022,Becky,2021-01-18,17:18:14,Payment related,Y,Y,101.0,269.0,4.0,2021-01-18 17:18:14
ID1023,Martha,2021-01-18,17:25:26,Streaming,Y,Y,46.0,127.0,3.0,2021-01-18 17:25:26
ID1024,Becky,2021-01-18,17:25:26,Technical Support,Y,Y,45.0,415.0,3.0,2021-01-18 17:25:26
ID1025,Martha,2021-01-18,17:26:53,Technical Support,Y,Y,45.0,325.0,4.0,2021-01-18 17:26:53
ID1026,Jim,2021-01-18,17:26:53,Admin Support,Y,Y,30.0,298.0,5.0,2021-01-18 17:26:53
ID1027,Greg,2021-01-18,17:42:43,Technical Support,Y,Y,105.0,294.0,4.0,2021-01-18 17:42:43
ID1028,Jim,2021-01-18,17:42:43,Payment related,Y,Y,102.0,294.0,4.0,2021-01-18 17:42:43
ID1029,Greg,2021-01-18,17:55:41,Payment related,Y,Y,46.0,301.0,3.0,2021-01-18 17:55:41
ID1030,Stewart,2021-01-18,17:55:41,Admin Support,Y,Y,11.0,52.0,1.0,2021-01-18 17:55:41
ID1031,Dan,2021-01-19,09:02:53,Payment related,Y,Y,125.0,363.0,3.0,2021-01-19 09:02:53
ID1032,Stewart,2021-01-19,09:02:53,Admin Support,Y,Y,112.0,113.0,3.0,2021-01-19 09:02:53
ID1033,Becky,2021-01-19,09:15:50,Technical Support,Y,Y,14.0,116.0,3.0,2021-01-19 09:15:50
ID1034,Joe,2021-01-19,09:15:50,Contract related,Y,N,10.0,283.0,4.0,2021-01-19 09:15:50
ID1035,Martha,2021-01-19,09:18:43,Contract related,Y,Y,60.0,32.0,3.0,2021-01-19 09:18:43
ID1036,Diane,2021-01-19,09:18:43,Streaming,Y,Y,59.0,302.0,5.0,2021-01-19 09:18:43
ID1037,Stewart,2021-01-19,09:36:00,Technical Support,Y,Y,87.0,223.0,5.0,2021-01-19 09:36:00
ID1038,Martha,2021-01-19,09:36:00,Contract related,Y,Y,111.0,186.0,5.0,2021-01-19 09:36:00
ID1039,Joe,2021-01-19,09:44:38,Contract related,N,N,68.0,226.0,3.0,2021-01-19 09:44:38
ID1040,Becky,2021-01-19,09:44:38,Payment related,Y,Y,10.0,191.0,2.0,2021-01-19 09:44:38
ID1041,Joe,2021-01-19,10:13:26,Technical Support,N,N,68.0,226.0,3.0,2021-01-19 10:13:26
ID1042,Joe,2021-01-19,10:13:26,Streaming,N,N,68.0,226.0,3.0,2021-01-19 10:13:26
ID1043,Greg,2021-01-19,10:19:12,Payment related,Y,Y,116.0,348.0,5.0,2021-01-19 10:19:12
ID1044,Diane,2021-01-19,10:19:12,Admin Support,Y,N,89.0,200.0,3.0,2021-01-19 10:19:12
ID1045,Becky,2021-01-19,10:33:36,Contract related,N,N,68.0,226.0,3.0,2021-01-19 10:33:36
ID1046,Joe,2021-01-19,10:33:36,Contract related,Y,N,106.0,232.0,4.0,2021-01-19 10:33:36
ID1047,Stewart,2021-01-19,10:52:19,Streaming,N,N,68.0,226.0,3.0,2021-01-19 10:52:19
ID1048,Martha,2021-01-19,10:52:19,Streaming,Y,Y,81.0,87.0,4.0,2021-01-19 10:52:19
ID1049,Dan,2021-01-19,11:25:26,Contract related,N,N,68.0,226.0,3.0,2021-01-19 11:25:26
ID1050,Jim,2021-01-19,11:25:26,Admin Support,Y,Y,96.0,339.0,5.0,2021-01-19 11:25:26
ID1051,Jim,2021-01-19,11:44:10,Payment related,Y,Y,64.0,366.0,5.0,2021-01-19 11:44:10
ID1052,Jim,2021-01-19,11:44:10,Contract related,Y,N,79.0,409.0,1.0,2021-01-19 11:44:10
ID1053,Jim,2021-01-19,11:55:41,Payment related,Y,Y,98.0,143.0,1.0,2021-01-19 11:55:41
ID1054,Joe,2021-01-19,11:55:41,Admin Support,Y,Y,91.0,240.0,5.0,2021-01-19 11:55:41
ID1055,Martha,2021-01-19,12:28:48,Streaming,N,N,68.0,226.0,3.0,2021-01-19 12:28:48
ID1056,Stewart,2021-01-19,12:28:48,Contract related,Y,Y,84.0,404.0,2.0,2021-01-19 12:28:48
ID1057,Joe,2021-01-19,12:40:19,Technical Support,Y,Y,47.0,358.0,5.0,2021-01-19 12:40:19
ID1058,Martha,2021-01-19,12:40:19,Payment related,Y,Y,42.0,126.0,5.0,2021-01-19 12:40:19
ID1059,Dan,2021-01-19,12:59:02,Streaming,Y,N,45.0,224.0,4.0,2021-01-19 12:59:02
ID1060,Dan,2021-01-19,12:59:02,Technical Support,N,N,68.0,226.0,3.0,2021-01-19 12:59:02
ID1061,Jim,2021-01-19,13:14:53,Payment related,Y,Y,19.0,96.0,5.0,2021-01-19 13:14:53
ID1062,Greg,2021-01-19,13:14:53,Contract related,Y,Y,114.0,85.0,3.0,2021-01-19 13:14:53
ID1063,Jim,2021-01-19,13:22:05,Admin Support,Y,Y,94.0,57.0,5.0,2021-01-19 13:22:05
ID1064,Dan,2021-01-19,13:22:05,Payment related,N,N,68.0,226.0,3.0,2021-01-19 13:22:05
ID1065,Diane,2021-01-19,13:26:24,Streaming,Y,Y,99.0,136.0,5.0,2021-01-19 13:26:24
ID1066,Diane,2021-01-19,13:26:24,Streaming,Y,Y,23.0,272.0,4.0,2021-01-19 13:26:24
ID1067,Greg,2021-01-19,13:36:29,Technical Support,N,N,68.0,226.0,3.0,2021-01-19 13:36:29
ID1068,Dan,2021-01-19,13:36:29,Admin Support,Y,Y,80.0,292.0,5.0,2021-01-19 13:36:29
ID1069,Stewart,2021-01-19,13:37:55,Payment related,Y,Y,18.0,319.0,3.0,2021-01-19 13:37:55
ID1070,Diane,2021-01-19,13:37:55,Contract related,N,N,68.0,226.0,3.0,2021-01-19 13:37:55
ID1071,Martha,2021-01-19,13:45:07,Payment related,Y,Y,104.0,213.0,4.0,2021-01-19 13:45:07
ID1072,Martha,2021-01-19,13:45:07,Payment related,Y,Y,116.0,345.0,3.0,2021-01-19 13:45:07
ID1073,Stewart,2021-01-19,14:22:34,Streaming,Y,Y,44.0,369.0,5.0,2021-01-19 14:22:34
ID1074,Joe,2021-01-19,14:22:34,Payment related,Y,Y,91.0,403.0,4.0,2021-01-19 14:22:34
ID1075,Greg,2021-01-19,15:00:00,Contract related,N,N,68.0,226.0,3.0,2021-01-19 15:00:00
ID1076,Martha,2021-01-19,15:00:00,Technical Support,Y,Y,122.0,255.0,3.0,2021-01-19 15:00:00
ID1077,Becky,2021-01-19,15:30:14,Streaming,Y,Y,103.0,169.0,3.0,2021-01-19 15:30:14
ID1078,Becky,2021-01-19,15:30:14,Technical Support,Y,Y,18.0,121.0,5.0,2021-01-19 15:30:14
ID1079,Jim,2021-01-19,15:34:34,Contract related,Y,Y,20.0,147.0,4.0,2021-01-19 15:34:34
ID1080,Greg,2021-01-19,15:34:34,Payment related,Y,Y,93.0,101.0,2.0,2021-01-19 15:34:34
ID1081,Becky,2021-01-19,15:54:43,Admin Support,N,N,68.0,226.0,3.0,2021-01-19 15:54:43
ID1082,Joe,2021-01-19,15:54:43,Technical Support,Y,Y,63.0,260.0,4.0,2021-01-19 15:54:43
ID1083,Greg,2021-01-19,16:09:07,Contract related,Y,Y,90.0,392.0,4.0,2021-01-19 16:09:07
ID1084,Dan,2021-01-19,16:09:07,Contract related,Y,Y,43.0,240.0,4.0,2021-01-19 16:09:07
ID1085,Jim,2021-01-19,16:40:48,Contract related,Y,N,105.0,110.0,4.0,2021-01-19 16:40:48
ID1086,Joe,2021-01-19,16:40:48,Contract related,Y,Y,59.0,310.0,5.0,2021-01-19 16:40:48
ID1087,Joe,2021-01-19,16:56:38,Admin Support,Y,Y,115.0,407.0,4.0,2021-01-19 16:56:38
ID1088,Dan,2021-01-19,16:56:38,Payment related,Y,Y,106.0,111.0,4.0,2021-01-19 16:56:38
ID1089,Becky,2021-01-19,17:15:22,Streaming,Y,Y,35.0,59.0,3.0,2021-01-19 17:15:22
ID1090,Diane,2021-01-19,17:15:22,Contract related,Y,Y,48.0,395.0,4.0,2021-01-19 17:15:22
